OID,Id,units,length,ORIG_FID,POINT_X,POINT_Y
-1,0,peg-porphyro-pt,31.1000004,2,325805.815207000006922,6798170.185600000433624
-1,0,peg-porphyro-pt,31.1000004,2,325806.139087999996264,6798170.046950000338256
-1,0,peg-porphyro-pt,31.1000004,2,325806.367214999976568,6798169.921050000004470
-1,0,peg-porphyro-pt,31.1000004,2,325806.623353999981191,6798169.754669999703765
-1,0,peg-porphyro-pt,31.1000004,2,325806.861939999973401,6798169.607750000432134
-1,0,peg-porphyro-pt,31.1000004,2,325807.996762999973726,6798168.523590000346303
-1,0,peg-porphyro-pt,31.1000004,2,325808.351490999979433,6798168.272909999825060
-1,0,peg-porphyro-pt,31.1000004,2,325808.738572000002023,6798167.978380000218749
-1,0,peg-porphyro-pt,31.1000004,2,325809.269926999986637,6798167.609210000373423
-1,0,peg-porphyro-pt,31.1000004,2,325809.823699000000488,6798167.195500000379980
-1,0,peg-porphyro-pt,31.1000004,2,325810.205756000010297,6798166.994780000299215
-1,0,peg-porphyro-pt,31.1000004,2,325810.478178000019398,6798166.880180000327528
-1,0,peg-porphyro-pt,31.1000004,2,325810.848430000012740,6798166.660430000163615
-1,0,peg-porphyro-pt,31.1000004,2,325811.023020000022370,6798166.496039999648929
-1,0,peg-porphyro-pt,31.1000004,2,325811.186854999978095,6798166.346440000459552
-1,0,peg-porphyro-pt,31.1000004,2,325811.402118999976665,6798166.254970000125468
-1,0,peg-porphyro-pt,31.1000004,2,325811.584921000001486,6798166.163909999653697
-1,0,peg-porphyro-pt,31.1000004,2,325811.859954999992624,6798166.005459999665618
-1,0,peg-porphyro-pt,31.1000004,2,325812.055399000004400,6798165.867759999819100
-1,0,peg-porphyro-pt,31.1000004,2,325812.340406999981496,6798165.707469999790192
-1,0,peg-porphyro-pt,31.1000004,2,325812.662987000017893,6798165.551620000042021
-1,0,peg-porphyro-pt,31.1000004,2,325812.882396999979392,6798165.363730000331998
-1,0,peg-porphyro-pt,31.1000004,2,325813.160351999977138,6798165.180770000442863
-1,0,peg-porphyro-pt,31.1000004,2,325813.429362999973819,6798164.993920000270009
-1,0,peg-porphyro-pt,31.1000004,2,325813.824054000026081,6798164.699059999547899
-1,0,peg-porphyro-pt,31.1000004,2,325814.121274999983143,6798164.582399999722838
-1,0,peg-porphyro-pt,31.1000004,2,325814.330867999990005,6798164.398799999617040
-1,0,peg-porphyro-pt,31.1000004,2,325814.487971999973524,6798164.242899999953806
-1,0,peg-porphyro-pt,31.1000004,2,325814.691384000005201,6798164.087690000422299
-1,0,peg-porphyro-pt,31.1000004,2,325814.915192999993451,6798163.898989999666810
-1,0,peg-porphyro-pt,31.1000004,2,325815.087908999994397,6798163.787650000303984
-1,0,peg-porphyro-pt,31.1000004,2,325815.341872000019066,6798163.649170000106096
-1,0,peg-porphyro-pt,31.1000004,2,325815.536849999974947,6798163.542270000092685
-1,0,peg-porphyro-pt,31.1000004,2,325815.718279999971855,6798163.435060000047088
-1,0,peg-porphyro-pt,31.1000004,2,325815.956675999972504,6798163.268410000018775
-1,0,peg-porphyro-pt,31.1000004,2,325816.158103999972809,6798163.115389999933541
-1,0,peg-porphyro-pt,31.1000004,2,325816.412913999985904,6798162.888469999656081
-1,0,peg-porphyro-pt,31.1000004,2,325816.694100000022445,6798162.626539999619126
-1,0,peg-porphyro-pt,31.1000004,2,325817.036703000019770,6798162.300019999966025
-1,0,peg-porphyro-pt,31.1000004,2,325817.346238000027370,6798161.987370000220835
-1,0,peg-porphyro-pt,31.1000004,2,325817.689003999985289,6798161.612139999866486
-1,0,peg-porphyro-pt,31.1000004,2,325817.985996000003070,6798161.278119999915361
-1,0,peg-porphyro-pt,31.1000004,2,325818.110683000006247,6798161.086260000243783
-1,0,peg-porphyro-pt,31.1000004,2,325818.523969999980181,6798160.696469999849796
-1,0,peg-porphyro-pt,31.1000004,2,325818.853189999994356,6798160.527089999988675
-1,0,peg-porphyro-pt,31.1000004,2,325819.104055000003427,6798160.374149999581277
-1,0,peg-porphyro-pt,31.1000004,2,325819.317709000024479,6798160.167009999975562
-1,0,peg-porphyro-pt,31.1000004,2,325819.542476999980863,6798160.024650000035763
-1,0,peg-porphyro-pt,31.1000004,2,325819.867613999987952,6798159.789809999987483
-1,0,peg-porphyro-pt,31.1000004,2,325820.133455000002868,6798159.658929999917746
-1,0,peg-porphyro-pt,31.1000004,2,325820.506829000019934,6798159.419730000197887
-1,0,peg-porphyro-pt,31.1000004,2,325820.805660000012722,6798159.189919999800622
-1,0,peg-porphyro-pt,31.1000004,2,325820.984198999998625,6798158.970610000193119
-1,0,peg-porphyro-pt,31.1000004,2,325821.170126000011805,6798158.817350000143051
-1,0,peg-porphyro-pt,31.1000004,2,325821.614852999977302,6798158.508729999884963
-1,0,peg-porphyro-pt,31.1000004,2,325821.916334000008646,6798158.264890000224113
-1,0,peg-porphyro-pt,31.1000004,2,325822.144007999973837,6798158.039780000224710
-1,0,peg-porphyro-pt,31.1000004,2,325822.265712000022177,6798157.916369999758899
-1,0,peg-porphyro-pt,31.1000004,2,325822.580253000021912,6798157.627729999832809
-1,0,peg-porphyro-pt,31.1000004,2,325822.737725000013597,6798157.544320000335574
-1,0,peg-porphyro-pt,31.1000004,2,325822.945864000008442,6798157.334320000372827
-1,0,peg-porphyro-pt,31.1000004,2,325823.120519999996759,6798157.165489999577403
-1,0,peg-porphyro-pt,31.1000004,2,325823.400176999974065,6798156.978509999811649
-1,0,peg-porphyro-pt,31.1000004,2,325823.555587999988347,6798156.934750000014901
-1,0,granitic-peg-pt,22.1000004,3,325810.010126999986824,6798163.423929999582469
-1,0,granitic-peg-pt,22.1000004,3,325810.182051000010688,6798163.306929999962449
